,Id,Source,DateTime,PayLoad,id,description,delay,max,min,precision,noisebias,noisesigma,Time,Lat,Lon,Depth,sun,Bt,Bij,Bl,wind_x,wind_y,temperature,U,V,DOX,NOX,ALG
0,W,SimSenV,2008-08-30 03:30:04,"{'Time': 12600, 'Lat': 47.512145833333335, 'Lon': -122.21976388888888, 'Depth': 0.0, 'V': 0.000498382665682584, 'Bt': 7, 'Bij': 19, 'Bl': 54}",,,,,,,,,12600,47.512145833333335,-122.21976388888888,0.0,,7,19,54,,,,,0.000498382665682584,,,
0,DOX,SimSenO,2008-08-30 03:30:05,"{'Time': 12600, 'Lat': 47.512145833333335, 'Lon': -122.21976388888888, 'Depth': 0.0, 'DOX': 9.061972618103027, 'Bt': 7, 'Bij': 19, 'Bl': 54}",,,,,,,,,12600,47.512145833333335,-122.21976388888888,0.0,,7,19,54,,,,,,9.061972618103027,,
0,NOX,SimSenN,2008-08-30 03:30:06,"{'Time': 12600, 'Lat': 47.512145833333335, 'Lon': -122.21976388888888, 'Depth': 0.0, 'NOX': 0.28244879841804504, 'Bt': 7, 'Bij': 19, 'Bl': 54}",,,,,,,,,12600,47.512145833333335,-122.21976388888888,0.0,,7,19,54,,,,,,,0.28244879841804504,
0,ALG,SimSenA,2008-08-30 03:30:07,"{'Time': 12600, 'Lat': 47.512145833333335, 'Lon': -122.21976388888888, 'Depth': 0.0, 'ALG': 2.539304494857788, 'Bt': 7, 'Bij': 19, 'Bl': 54}",,,,,,,,,12600,47.512145833333335,-122.21976388888888,0.0,,7,19,54,,,,,,,,2.539304494857788
0,sun,SimSenS,2008-08-30 04:00:02,"{'Time': 14400, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 8, 'Bij': nan, 'Bl': nan}",,,,,,,,,14400,,,,0.0,8,,,,,,,,,,
0,wind_x,SimSenX,2008-08-30 04:00:03,"{'Time': 14400, 'Lat': 47.51216666666667, 'Lon': -122.21977777777778, 'Depth': nan, 'wind_x': 1.2483735084533691, 'Bt': 8, 'Bij': 19, 'Bl': nan}",,,,,,,,,14400,47.51216666666667,-122.21977777777778,,,8,19,,1.2483735084533691,,,,,,,
0,wind_x,SimSenY,2008-08-30 04:00:03,"{'Time': 14400, 'Lat': 47.51216666666667, 'Lon': -122.21977777777778, 'Depth': nan, 'wind_y': -1.5018091201782227, 'Bt': 8, 'Bij': 19, 'Bl': nan}",,,,,,,,,14400,47.51216666666667,-122.21977777777778,,,8,19,,,-1.5018091201782227,,,,,,
0,temperature,SimSenT,2008-08-30 04:00:04,"{'Time': 14400, 'Lat': 47.51216666666667, 'Lon': -122.21977777777778, 'Depth': 0.0, 'temperature': 19.772418975830078, 'Bt': 8, 'Bij': 19, 'Bl': 54}",,,,,,,,,14400,47.51216666666667,-122.21977777777778,0.0,,8,19,54,,,19.772418975830078,,,,,
0,U,SimSenU,2008-08-30 04:00:04,"{'Time': 14400, 'Lat': 47.51216666666667, 'Lon': -122.21977777777778, 'Depth': 0.0, 'U': -0.00016718079859856516, 'Bt': 8, 'Bij': 19, 'Bl': 54}",,,,,,,,,14400,47.51216666666667,-122.21977777777778,0.0,,8,19,54,,,,-0.00016718079859856516,,,,
0,W,SimSenV,2008-08-30 04:00:04,"{'Time': 14400, 'Lat': 47.51216666666667, 'Lon': -122.21977777777778, 'Depth': 0.0, 'V': 0.00047151936450973153, 'Bt': 8, 'Bij': 19, 'Bl': 54}",,,,,,,,,14400,47.51216666666667,-122.21977777777778,0.0,,8,19,54,,,,,0.00047151936450973153,,,
0,DOX,SimSenO,2008-08-30 04:00:05,"{'Time': 14400, 'Lat': 47.51216666666667, 'Lon': -122.21977777777778, 'Depth': 0.0, 'DOX': 9.321298599243164, 'Bt': 8, 'Bij': 19, 'Bl': 54}",,,,,,,,,14400,47.51216666666667,-122.21977777777778,0.0,,8,19,54,,,,,,9.321298599243164,,
0,NOX,SimSenN,2008-08-30 04:00:06,"{'Time': 14400, 'Lat': 47.51216666666667, 'Lon': -122.21977777777778, 'Depth': 0.0, 'NOX': 0.26613399386405945, 'Bt': 8, 'Bij': 19, 'Bl': 54}",,,,,,,,,14400,47.51216666666667,-122.21977777777778,0.0,,8,19,54,,,,,,,0.26613399386405945,
0,ALG,SimSenA,2008-08-30 04:00:07,"{'Time': 14400, 'Lat': 47.51216666666667, 'Lon': -122.21977777777778, 'Depth': 0.0, 'ALG': 2.60324764251709, 'Bt': 8, 'Bij': 19, 'Bl': 54}",,,,,,,,,14400,47.51216666666667,-122.21977777777778,0.0,,8,19,54,,,,,,,,2.60324764251709
0,sun,SimSenS,2008-08-30 04:30:02,"{'Time': 16200, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 9, 'Bij': nan, 'Bl': nan}",,,,,,,,,16200,,,,0.0,9,,,,,,,,,,
0,wind_x,SimSenX,2008-08-30 04:30:03,"{'Time': 16200, 'Lat': 47.5121875, 'Lon': -122.21979166666668, 'Depth': nan, 'wind_x': 1.127766728401184, 'Bt': 9, 'Bij': 19, 'Bl': nan}",,,,,,,,,16200,47.5121875,-122.21979166666668,,,9,19,,1.127766728401184,,,,,,,
0,wind_x,SimSenY,2008-08-30 04:30:03,"{'Time': 16200, 'Lat': 47.5121875, 'Lon': -122.21979166666668, 'Depth': nan, 'wind_y': -1.5193837881088257, 'Bt': 9, 'Bij': 19, 'Bl': nan}",,,,,,,,,16200,47.5121875,-122.21979166666668,,,9,19,,,-1.5193837881088257,,,,,,
0,temperature,SimSenT,2008-08-30 04:30:04,"{'Time': 16200, 'Lat': 47.5121875, 'Lon': -122.21979166666668, 'Depth': 0.0, 'temperature': 19.823333740234375, 'Bt': 9, 'Bij': 19, 'Bl': 54}",,,,,,,,,16200,47.5121875,-122.21979166666668,0.0,,9,19,54,,,19.823333740234375,,,,,
0,U,SimSenU,2008-08-30 04:30:04,"{'Time': 16200, 'Lat': 47.5121875, 'Lon': -122.21979166666668, 'Depth': 0.0, 'U': -0.00026813705335371196, 'Bt': 9, 'Bij': 19, 'Bl': 54}",,,,,,,,,16200,47.5121875,-122.21979166666668,0.0,,9,19,54,,,,-0.00026813705335371196,,,,
0,W,SimSenV,2008-08-30 04:30:04,"{'Time': 16200, 'Lat': 47.5121875, 'Lon': -122.21979166666668, 'Depth': 0.0, 'V': 0.00040196749614551663, 'Bt': 9, 'Bij': 19, 'Bl': 54}",,,,,,,,,16200,47.5121875,-122.21979166666668,0.0,,9,19,54,,,,,0.00040196749614551663,,,
0,DOX,SimSenO,2008-08-30 04:30:05,"{'Time': 16200, 'Lat': 47.5121875, 'Lon': -122.21979166666668, 'Depth': 0.0, 'DOX': 9.678802490234375, 'Bt': 9, 'Bij': 19, 'Bl': 54}",,,,,,,,,16200,47.5121875,-122.21979166666668,0.0,,9,19,54,,,,,,9.678802490234375,,
0,NOX,SimSenN,2008-08-30 04:30:06,"{'Time': 16200, 'Lat': 47.5121875, 'Lon': -122.21979166666668, 'Depth': 0.0, 'NOX': 0.24470050632953644, 'Bt': 9, 'Bij': 19, 'Bl': 54}",,,,,,,,,16200,47.5121875,-122.21979166666668,0.0,,9,19,54,,,,,,,0.24470050632953644,
0,ALG,SimSenA,2008-08-30 04:30:07,"{'Time': 16200, 'Lat': 47.5121875, 'Lon': -122.21979166666668, 'Depth': 0.0, 'ALG': 2.6947519779205322, 'Bt': 9, 'Bij': 19, 'Bl': 54}",,,,,,,,,16200,47.5121875,-122.21979166666668,0.0,,9,19,54,,,,,,,,2.6947519779205322
0,sun,SimSenS,2008-08-30 05:00:02,"{'Time': 18000, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 10, 'Bij': nan, 'Bl': nan}",,,,,,,,,18000,,,,0.0,10,,,,,,,,,,
0,wind_x,SimSenX,2008-08-30 05:00:03,"{'Time': 18000, 'Lat': 47.51220833333333, 'Lon': -122.21980555555557, 'Depth': nan, 'wind_x': 1.0430828332901, 'Bt': 10, 'Bij': 19, 'Bl': nan}",,,,,,,,,18000,47.51220833333333,-122.21980555555557,,,10,19,,1.0430828332901,,,,,,,
0,wind_x,SimSenY,2008-08-30 05:00:03,"{'Time': 18000, 'Lat': 47.51220833333333, 'Lon': -122.21980555555557, 'Depth': nan, 'wind_y': -1.5408408641815186, 'Bt': 10, 'Bij': 19, 'Bl': nan}",,,,,,,,,18000,47.51220833333333,-122.21980555555557,,,10,19,,,-1.5408408641815186,,,,,,
0,temperature,SimSenT,2008-08-30 05:00:04,"{'Time': 18000, 'Lat': 47.51220833333333, 'Lon': -122.21980555555557, 'Depth': 0.0, 'temperature': 19.862548828125, 'Bt': 10, 'Bij': 19, 'Bl': 54}",,,,,,,,,18000,47.51220833333333,-122.21980555555557,0.0,,10,19,54,,,19.862548828125,,,,,
0,U,SimSenU,2008-08-30 05:00:04,"{'Time': 18000, 'Lat': 47.51220833333333, 'Lon': -122.21980555555557, 'Depth': 0.0, 'U': -0.00032722577452659607, 'Bt': 10, 'Bij': 19, 'Bl': 54}",,,,,,,,,18000,47.51220833333333,-122.21980555555557,0.0,,10,19,54,,,,-0.00032722577452659607,,,,
0,W,SimSenV,2008-08-30 05:00:04,"{'Time': 18000, 'Lat': 47.51220833333333, 'Lon': -122.21980555555557, 'Depth': 0.0, 'V': 0.0003627680125646293, 'Bt': 10, 'Bij': 19, 'Bl': 54}",,,,,,,,,18000,47.51220833333333,-122.21980555555557,0.0,,10,19,54,,,,,0.0003627680125646293,,,
0,DOX,SimSenO,2008-08-30 05:00:05,"{'Time': 18000, 'Lat': 47.51220833333333, 'Lon': -122.21980555555557, 'Depth': 0.0, 'DOX': 9.930366516113281, 'Bt': 10, 'Bij': 19, 'Bl': 54}",,,,,,,,,18000,47.51220833333333,-122.21980555555557,0.0,,10,19,54,,,,,,9.930366516113281,,
0,NOX,SimSenN,2008-08-30 05:00:06,"{'Time': 18000, 'Lat': 47.51220833333333, 'Lon': -122.21980555555557, 'Depth': 0.0, 'NOX': 0.22860929369926453, 'Bt': 10, 'Bij': 19, 'Bl': 54}",,,,,,,,,18000,47.51220833333333,-122.21980555555557,0.0,,10,19,54,,,,,,,0.22860929369926453,
0,ALG,SimSenA,2008-08-30 05:00:07,"{'Time': 18000, 'Lat': 47.51220833333333, 'Lon': -122.21980555555557, 'Depth': 0.0, 'ALG': 2.7556777000427246, 'Bt': 10, 'Bij': 19, 'Bl': 54}",,,,,,,,,18000,47.51220833333333,-122.21980555555557,0.0,,10,19,54,,,,,,,,2.7556777000427246
0,sun,SimSenS,2008-08-30 05:30:02,"{'Time': 19800, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 11, 'Bij': nan, 'Bl': nan}",,,,,,,,,19800,,,,0.0,11,,,,,,,,,,
0,wind_x,SimSenX,2008-08-30 05:30:03,"{'Time': 19800, 'Lat': 47.51222916666667, 'Lon': -122.21981944444444, 'Depth': nan, 'wind_x': 0.9588942527770996, 'Bt': 11, 'Bij': 19, 'Bl': nan}",,,,,,,,,19800,47.51222916666667,-122.21981944444444,,,11,19,,0.9588942527770996,,,,,,,
0,wind_x,SimSenY,2008-08-30 05:30:03,"{'Time': 19800, 'Lat': 47.51222916666667, 'Lon': -122.21981944444444, 'Depth': nan, 'wind_y': -1.5621724128723145, 'Bt': 11, 'Bij': 19, 'Bl': nan}",,,,,,,,,19800,47.51222916666667,-122.21981944444444,,,11,19,,,-1.5621724128723145,,,,,,
0,temperature,SimSenT,2008-08-30 05:30:04,"{'Time': 19800, 'Lat': 47.51222916666667, 'Lon': -122.21981944444444, 'Depth': 0.0, 'temperature': 19.893178939819336, 'Bt': 11, 'Bij': 19, 'Bl': 54}",,,,,,,,,19800,47.51222916666667,-122.21981944444444,0.0,,11,19,54,,,19.893178939819336,,,,,
0,U,SimSenU,2008-08-30 05:30:04,"{'Time': 19800, 'Lat': 47.51222916666667, 'Lon': -122.21981944444444, 'Depth': 0.0, 'U': -0.0003428176569286734, 'Bt': 11, 'Bij': 19, 'Bl': 54}",,,,,,,,,19800,47.51222916666667,-122.21981944444444,0.0,,11,19,54,,,,-0.0003428176569286734,,,,
0,W,SimSenV,2008-08-30 05:30:04,"{'Time': 19800, 'Lat': 47.51222916666667, 'Lon': -122.21981944444444, 'Depth': 0.0, 'V': 0.0003589467378333211, 'Bt': 11, 'Bij': 19, 'Bl': 54}",,,,,,,,,19800,47.51222916666667,-122.21981944444444,0.0,,11,19,54,,,,,0.0003589467378333211,,,
0,DOX,SimSenO,2008-08-30 05:30:05,"{'Time': 19800, 'Lat': 47.51222916666667, 'Lon': -122.21981944444444, 'Depth': 0.0, 'DOX': 10.273689270019531, 'Bt': 11, 'Bij': 19, 'Bl': 54}",,,,,,,,,19800,47.51222916666667,-122.21981944444444,0.0,,11,19,54,,,,,,10.273689270019531,,
0,NOX,SimSenN,2008-08-30 05:30:06,"{'Time': 19800, 'Lat': 47.51222916666667, 'Lon': -122.21981944444444, 'Depth': 0.0, 'NOX': 0.2077031284570694, 'Bt': 11, 'Bij': 19, 'Bl': 54}",,,,,,,,,19800,47.51222916666667,-122.21981944444444,0.0,,11,19,54,,,,,,,0.2077031284570694,
0,ALG,SimSenA,2008-08-30 05:30:07,"{'Time': 19800, 'Lat': 47.51222916666667, 'Lon': -122.21981944444444, 'Depth': 0.0, 'ALG': 2.8423373699188232, 'Bt': 11, 'Bij': 19, 'Bl': 54}",,,,,,,,,19800,47.51222916666667,-122.21981944444444,0.0,,11,19,54,,,,,,,,2.8423373699188232
0,sun,SimSenS,2008-08-30 06:00:02,"{'Time': 21600, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 12, 'Bij': nan, 'Bl': nan}",,,,,,,,,21600,,,,0.0,12,,,,,,,,,,
0,wind_x,SimSenX,2008-08-30 06:00:03,"{'Time': 21600, 'Lat': 47.51225, 'Lon': -122.21983333333333, 'Depth': nan, 'wind_x': 0.8742103576660156, 'Bt': 12, 'Bij': 19, 'Bl': nan}",,,,,,,,,21600,47.51225,-122.21983333333333,,,12,19,,0.8742103576660156,,,,,,,
0,wind_x,SimSenY,2008-08-30 06:00:03,"{'Time': 21600, 'Lat': 47.51225, 'Lon': -122.21983333333333, 'Depth': nan, 'wind_y': -1.5836294889450073, 'Bt': 12, 'Bij': 19, 'Bl': nan}",,,,,,,,,21600,47.51225,-122.21983333333333,,,12,19,,,-1.5836294889450073,,,,,,
0,temperature,SimSenT,2008-08-30 06:00:04,"{'Time': 21600, 'Lat': 47.51225, 'Lon': -122.21983333333333, 'Depth': 0.0, 'temperature': 19.917335510253906, 'Bt': 12, 'Bij': 19, 'Bl': 54}",,,,,,,,,21600,47.51225,-122.21983333333333,0.0,,12,19,54,,,19.917335510253906,,,,,
0,U,SimSenU,2008-08-30 06:00:04,"{'Time': 21600, 'Lat': 47.51225, 'Lon': -122.21983333333333, 'Depth': 0.0, 'U': -0.0003706040442921221, 'Bt': 12, 'Bij': 19, 'Bl': 54}",,,,,,,,,21600,47.51225,-122.21983333333333,0.0,,12,19,54,,,,-0.0003706040442921221,,,,
0,W,SimSenV,2008-08-30 06:00:04,"{'Time': 21600, 'Lat': 47.51225, 'Lon': -122.21983333333333, 'Depth': 0.0, 'V': 0.00029251002706587315, 'Bt': 12, 'Bij': 19, 'Bl': 54}",,,,,,,,,21600,47.51225,-122.21983333333333,0.0,,12,19,54,,,,,0.00029251002706587315,,,
0,DOX,SimSenO,2008-08-30 06:00:05,"{'Time': 21600, 'Lat': 47.51225, 'Lon': -122.21983333333333, 'Depth': 0.0, 'DOX': 10.50837516784668, 'Bt': 12, 'Bij': 19, 'Bl': 54}",,,,,,,,,21600,47.51225,-122.21983333333333,0.0,,12,19,54,,,,,,10.50837516784668,,
0,NOX,SimSenN,2008-08-30 06:00:06,"{'Time': 21600, 'Lat': 47.51225, 'Lon': -122.21983333333333, 'Depth': 0.0, 'NOX': 0.1924007087945938, 'Bt': 12, 'Bij': 19, 'Bl': 54}",,,,,,,,,21600,47.51225,-122.21983333333333,0.0,,12,19,54,,,,,,,0.1924007087945938,
0,ALG,SimSenA,2008-08-30 06:00:07,"{'Time': 21600, 'Lat': 47.51225, 'Lon': -122.21983333333333, 'Depth': 0.0, 'ALG': 2.897784948348999, 'Bt': 12, 'Bij': 19, 'Bl': 54}",,,,,,,,,21600,47.51225,-122.21983333333333,0.0,,12,19,54,,,,,,,,2.897784948348999
0,sun,SimSenS,2008-08-30 06:30:02,"{'Time': 23400, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.13052619221957926, 'Bt': 13, 'Bij': nan, 'Bl': nan}",,,,,,,,,23400,,,,0.13052619221957926,13,,,,,,,,,,
0,wind_x,SimSenX,2008-08-30 06:30:03,"{'Time': 23400, 'Lat': 47.51227083333334, 'Lon': -122.21984722222224, 'Depth': nan, 'wind_x': 0.00013737622066400945, 'Bt': 13, 'Bij': 19, 'Bl': nan}",,,,,,,,,23400,47.51227083333334,-122.21984722222224,,,13,19,,0.00013737622066400945,,,,,,,
0,wind_x,SimSenY,2008-08-30 06:30:03,"{'Time': 23400, 'Lat': 47.51227083333334, 'Lon': -122.21984722222224, 'Depth': nan, 'wind_y': -1.544745922088623, 'Bt': 13, 'Bij': 19, 'Bl': nan}",,,,,,,,,23400,47.51227083333334,-122.21984722222224,,,13,19,,,-1.544745922088623,,,,,,
0,temperature,SimSenT,2008-08-30 06:30:04,"{'Time': 23400, 'Lat': 47.51227083333334, 'Lon': -122.21984722222224, 'Depth': 0.0, 'temperature': 19.936614990234375, 'Bt': 13, 'Bij': 19, 'Bl': 54}",,,,,,,,,23400,47.51227083333334,-122.21984722222224,0.0,,13,19,54,,,19.936614990234375,,,,,
0,U,SimSenU,2008-08-30 06:30:04,"{'Time': 23400, 'Lat': 47.51227083333334, 'Lon': -122.21984722222224, 'Depth': 0.0, 'U': -0.0004949927097186446, 'Bt': 13, 'Bij': 19, 'Bl': 54}",,,,,,,,,23400,47.51227083333334,-122.21984722222224,0.0,,13,19,54,,,,-0.0004949927097186446,,,,
0,W,SimSenV,2008-08-30 06:30:04,"{'Time': 23400, 'Lat': 47.51227083333334, 'Lon': -122.21984722222224, 'Depth': 0.0, 'V': 0.00024233032308984548, 'Bt': 13, 'Bij': 19, 'Bl': 54}",,,,,,,,,23400,47.51227083333334,-122.21984722222224,0.0,,13,19,54,,,,,0.00024233032308984548,,,
0,DOX,SimSenO,2008-08-30 06:30:05,"{'Time': 23400, 'Lat': 47.51227083333334, 'Lon': -122.21984722222224, 'Depth': 0.0, 'DOX': 10.834590911865234, 'Bt': 13, 'Bij': 19, 'Bl': 54}",,,,,,,,,23400,47.51227083333334,-122.21984722222224,0.0,,13,19,54,,,,,,10.834590911865234,,
0,NOX,SimSenN,2008-08-30 06:30:06,"{'Time': 23400, 'Lat': 47.51227083333334, 'Lon': -122.21984722222224, 'Depth': 0.0, 'NOX': 0.17226915061473846, 'Bt': 13, 'Bij': 19, 'Bl': 54}",,,,,,,,,23400,47.51227083333334,-122.21984722222224,0.0,,13,19,54,,,,,,,0.17226915061473846,
0,ALG,SimSenA,2008-08-30 06:30:07,"{'Time': 23400, 'Lat': 47.51227083333334, 'Lon': -122.21984722222224, 'Depth': 0.0, 'ALG': 2.9789047241210938, 'Bt': 13, 'Bij': 19, 'Bl': 54}",,,,,,,,,23400,47.51227083333334,-122.21984722222224,0.0,,13,19,54,,,,,,,,2.9789047241210938
0,sun,SimSenS,2008-08-30 07:00:02,"{'Time': 25200, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.25881904510298015, 'Bt': 14, 'Bij': nan, 'Bl': nan}",,,,,,,,,25200,,,,0.25881904510298015,14,,,,,,,,,,
0,wind_x,SimSenX,2008-08-30 07:00:03,"{'Time': 25200, 'Lat': 47.51229166666667, 'Lon': -122.21986111111111, 'Depth': nan, 'wind_x': -0.7731885313987732, 'Bt': 14, 'Bij': 19, 'Bl': nan}",,,,,,,,,25200,47.51229166666667,-122.21986111111111,,,14,19,,-0.7731885313987732,,,,,,,
0,wind_x,SimSenY,2008-08-30 07:00:03,"{'Time': 25200, 'Lat': 47.51229166666667, 'Lon': -122.21986111111111, 'Depth': nan, 'wind_y': -1.497581124305725, 'Bt': 14, 'Bij': 19, 'Bl': nan}",,,,,,,,,25200,47.51229166666667,-122.21986111111111,,,14,19,,,-1.497581124305725,,,,,,
0,temperature,SimSenT,2008-08-30 07:00:04,"{'Time': 25200, 'Lat': 47.51229166666667, 'Lon': -122.21986111111111, 'Depth': 0.0, 'temperature': 19.95249366760254, 'Bt': 14, 'Bij': 19, 'Bl': 54}",,,,,,,,,25200,47.51229166666667,-122.21986111111111,0.0,,14,19,54,,,19.95249366760254,,,,,
0,U,SimSenU,2008-08-30 07:00:04,"{'Time': 25200, 'Lat': 47.51229166666667, 'Lon': -122.21986111111111, 'Depth': 0.0, 'U': -0.0006995670264586806, 'Bt': 14, 'Bij': 19, 'Bl': 54}",,,,,,,,,25200,47.51229166666667,-122.21986111111111,0.0,,14,19,54,,,,-0.0006995670264586806,,,,
0,W,SimSenV,2008-08-30 07:00:04,"{'Time': 25200, 'Lat': 47.51229166666667, 'Lon': -122.21986111111111, 'Depth': 0.0, 'V': 9.891254012472928e-05, 'Bt': 14, 'Bij': 19, 'Bl': 54}",,,,,,,,,25200,47.51229166666667,-122.21986111111111,0.0,,14,19,54,,,,,9.891254012472928e-05,,,
0,DOX,SimSenO,2008-08-30 07:00:05,"{'Time': 25200, 'Lat': 47.51229166666667, 'Lon': -122.21986111111111, 'Depth': 0.0, 'DOX': 11.058988571166992, 'Bt': 14, 'Bij': 19, 'Bl': 54}",,,,,,,,,25200,47.51229166666667,-122.21986111111111,0.0,,14,19,54,,,,,,11.058988571166992,,
0,NOX,SimSenN,2008-08-30 07:00:06,"{'Time': 25200, 'Lat': 47.51229166666667, 'Lon': -122.21986111111111, 'Depth': 0.0, 'NOX': 0.15739673376083374, 'Bt': 14, 'Bij': 19, 'Bl': 54}",,,,,,,,,25200,47.51229166666667,-122.21986111111111,0.0,,14,19,54,,,,,,,0.15739673376083374,
0,ALG,SimSenA,2008-08-30 07:00:07,"{'Time': 25200, 'Lat': 47.51229166666667, 'Lon': -122.21986111111111, 'Depth': 0.0, 'ALG': 3.030761957168579, 'Bt': 14, 'Bij': 19, 'Bl': 54}",,,,,,,,,25200,47.51229166666667,-122.21986111111111,0.0,,14,19,54,,,,,,,,3.030761957168579
0,sun,SimSenS,2008-08-30 07:30:02,"{'Time': 27000, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.38268343236509, 'Bt': 15, 'Bij': nan, 'Bl': nan}",,,,,,,,,27000,,,,0.38268343236509,15,,,,,,,,,,
0,wind_x,SimSenX,2008-08-30 07:30:03,"{'Time': 27000, 'Lat': 47.5123125, 'Lon': -122.219875, 'Depth': nan, 'wind_x': -0.38928642868995667, 'Bt': 15, 'Bij': 19, 'Bl': nan}",,,,,,,,,27000,47.5123125,-122.219875,,,15,19,,-0.38928642868995667,,,,,,,
0,wind_x,SimSenY,2008-08-30 07:30:03,"{'Time': 27000, 'Lat': 47.5123125, 'Lon': -122.219875, 'Depth': nan, 'wind_y': -1.346774935722351, 'Bt': 15, 'Bij': 19, 'Bl': nan}",,,,,,,,,27000,47.5123125,-122.219875,,,15,19,,,-1.346774935722351,,,,,,
0,temperature,SimSenT,2008-08-30 07:30:04,"{'Time': 27000, 'Lat': 47.5123125, 'Lon': -122.219875, 'Depth': 0.0, 'temperature': 19.966672897338867, 'Bt': 15, 'Bij': 19, 'Bl': 54}",,,,,,,,,27000,47.5123125,-122.219875,0.0,,15,19,54,,,19.966672897338867,,,,,
0,U,SimSenU,2008-08-30 07:30:04,"{'Time': 27000, 'Lat': 47.5123125, 'Lon': -122.219875, 'Depth': 0.0, 'U': -0.0009072431130334735, 'Bt': 15, 'Bij': 19, 'Bl': 54}",,,,,,,,,27000,47.5123125,-122.219875,0.0,,15,19,54,,,,-0.0009072431130334735,,,,
0,W,SimSenV,2008-08-30 07:30:04,"{'Time': 27000, 'Lat': 47.5123125, 'Lon': -122.219875, 'Depth': 0.0, 'V': -2.729764673858881e-06, 'Bt': 15, 'Bij': 19, 'Bl': 54}",,,,,,,,,27000,47.5123125,-122.219875,0.0,,15,19,54,,,,,-2.729764673858881e-06,,,
0,DOX,SimSenO,2008-08-30 07:30:05,"{'Time': 27000, 'Lat': 47.5123125, 'Lon': -122.219875, 'Depth': 0.0, 'DOX': 11.43213939666748, 'Bt': 15, 'Bij': 19, 'Bl': 54}",,,,,,,,,27000,47.5123125,-122.219875,0.0,,15,19,54,,,,,,11.43213939666748,,
0,NOX,SimSenN,2008-08-30 07:30:06,"{'Time': 27000, 'Lat': 47.5123125, 'Lon': -122.219875, 'Depth': 0.0, 'NOX': 0.13485834002494812, 'Bt': 15, 'Bij': 19, 'Bl': 54}",,,,,,,,,27000,47.5123125,-122.219875,0.0,,15,19,54,,,,,,,0.13485834002494812,
0,ALG,SimSenA,2008-08-30 07:30:07,"{'Time': 27000, 'Lat': 47.5123125, 'Lon': -122.219875, 'Depth': 0.0, 'ALG': 3.125048875808716, 'Bt': 15, 'Bij': 19, 'Bl': 54}",,,,,,,,,27000,47.5123125,-122.219875,0.0,,15,19,54,,,,,,,,3.125048875808716
0,sun,SimSenS,2008-08-30 08:00:02,"{'Time': 28800, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.4999999999995878, 'Bt': 16, 'Bij': nan, 'Bl': nan}",,,,,,,,,28800,,,,0.4999999999995878,16,,,,,,,,,,
0,wind_x,SimSenX,2008-08-30 08:00:03,"{'Time': 28800, 'Lat': 47.51233333333334, 'Lon': -122.21988888888887, 'Depth': nan, 'wind_x': -0.08637465536594391, 'Bt': 16, 'Bij': 19, 'Bl': nan}",,,,,,,,,28800,47.51233333333334,-122.21988888888887,,,16,19,,-0.08637465536594391,,,,,,,
0,wind_x,SimSenY,2008-08-30 08:00:03,"{'Time': 28800, 'Lat': 47.51233333333334, 'Lon': -122.21988888888887, 'Depth': nan, 'wind_y': -1.1857867240905762, 'Bt': 16, 'Bij': 19, 'Bl': nan}",,,,,,,,,28800,47.51233333333334,-122.21988888888887,,,16,19,,,-1.1857867240905762,,,,,,
0,temperature,SimSenT,2008-08-30 08:00:04,"{'Time': 28800, 'Lat': 47.51233333333334, 'Lon': -122.21988888888887, 'Depth': 0.0, 'temperature': 19.982112884521484, 'Bt': 16, 'Bij': 19, 'Bl': 54}",,,,,,,,,28800,47.51233333333334,-122.21988888888887,0.0,,16,19,54,,,19.982112884521484,,,,,
0,U,SimSenU,2008-08-30 08:00:04,"{'Time': 28800, 'Lat': 47.51233333333334, 'Lon': -122.21988888888887, 'Depth': 0.0, 'U': -0.0019381691236048937, 'Bt': 16, 'Bij': 19, 'Bl': 54}",,,,,,,,,28800,47.51233333333334,-122.21988888888887,0.0,,16,19,54,,,,-0.0019381691236048937,,,,
0,W,SimSenV,2008-08-30 08:00:04,"{'Time': 28800, 'Lat': 47.51233333333334, 'Lon': -122.21988888888887, 'Depth': 0.0, 'V': -0.0005758015322498977, 'Bt': 16, 'Bij': 19, 'Bl': 54}",,,,,,,,,28800,47.51233333333334,-122.21988888888887,0.0,,16,19,54,,,,,-0.0005758015322498977,,,
0,DOX,SimSenO,2008-08-30 08:00:05,"{'Time': 28800, 'Lat': 47.51233333333334, 'Lon': -122.21988888888887, 'Depth': 0.0, 'DOX': 12.354756355285645, 'Bt': 16, 'Bij': 19, 'Bl': 54}",,,,,,,,,28800,47.51233333333334,-122.21988888888887,0.0,,16,19,54,,,,,,12.354756355285645,,
